source,title,price_text,area_m2,district,description,url,crawled_at
phongtro123,Cho thuê nhà cấp 4 nguyên căn đường Nguyễn Hữu Cầu,1.6 triệu/tháng,135,"Ngũ Hành Sơn, Đà Nẵng","Cho thuê nhà cấp 4 nguyên căn đường Nguyễn Hữu Cầu 1.6 triệu/tháng 135 m 2 Ngũ Hành Sơn, Đà Nẵng Cho thuê nhà cấp 4 nguyên căn số 40 nguyễn hữu cầu-p.hòa hải-q.ngũ hành sơn-tp đà nẵng gồm 2 phòng ngủ, 1 phòng khách, 1 toilet, có không gian bếp phù hợp… 5 năm trước",https://phongtro123.com/cho-thue-nha-cap-4-nguyen-can-duong-nguyen-huu-cau-pr315778.html,2026-05-15T11:08:28
phongtro123,CHO THUÊ PHÒNG TRỌ và CĂN HỘ CAO CẤP GẦN CHỢ NGUYỄN TRỊ PHƯƠNG GIÁ RẺ 3tr/3ng,3 triệu/tháng,25,"Hải Châu, Đà Nẵng","CHO THUÊ PHÒNG TRỌ và CĂN HỘ CAO CẤP GẦN CHỢ NGUYỄN TRỊ PHƯƠNG GIÁ RẺ 3tr/3ng 3 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng CHO THUÊ PHÒNG TRỌ vÀ CĂN HỘ CAO CẤP GẦN CÁC TRƯỜNG ĐẠI HỌC , CAO ĐẲNG , GẦN CHỢ NGUYỄN TRỊ PHƯƠNG GIÁ 3.TR/PHÒNG.- K78/H02/02 ĐƯỜNG LÊ THANH NGHỊ -… 5 năm trước",https://phongtro123.com/cho-thue-phong-tro-va-can-ho-cao-cap-gan-cho-nguyen-tri-phuong-gia-re-3tr-3ng-pr314226.html,2026-05-15T11:08:28
phongtro123,"Cho thuê phòng gia đình Đường Lương Văn Can. Gần ĐH Đông Á,Kiến Trúc.",2.8 triệu/tháng,35,"Cẩm Lệ, Đà Nẵng","Cho thuê phòng gia đình Đường Lương Văn Can. Gần ĐH Đông Á,Kiến Trúc. 2.8 triệu/tháng 35 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng trọ gia đình đầy đủ tiện nghi Đường Lương Văn Can.Vị trị nằm gần đường Xô viết nghệ tĩnh.Gần ĐH đông á. Kiến trúc.️ Khu anh… 5 năm trước",https://phongtro123.com/cho-thue-phong-gia-dinh-duong-luong-van-can-gan-dh-dong-a-kien-truc-pr315383.html,2026-05-15T11:08:28
phongtro123,"Phòng cho thuê Full nội thất 25m2 đường Phan Huy Thực, quận Sơn Trà",2.5 triệu/tháng,25,"Sơn Trà, Đà Nẵng","Phòng cho thuê Full nội thất 25m2 đường Phan Huy Thực, quận Sơn Trà 2.5 triệu/tháng 25 m 2 Sơn Trà, Đà Nẵng Cho thuê phòng cao cấpVị trí : Đường Phan Huy Thực quận Sơn Trà-Nằm giữa cầu Sông Hàn và Cầu Thuận Phước.- nhà nằm ở góc 2 mặt tiền nên không… 5 năm trước",https://phongtro123.com/phong-cho-thue-full-noi-that-25m2-duong-phan-huy-thuc-quan-son-tra-pr315375.html,2026-05-15T11:08:28
phongtro123,"CHO THUÊ PHÒNG TRỌ và CĂN HỘ CAO CẤP MỚI XÂY GẦN CÁC TRƯỜNG ĐẠI HỌC ĐÔNG Á, KIẾN TRÚC",3 triệu/tháng,30,"Hải Châu, Đà Nẵng","CHO THUÊ PHÒNG TRỌ và CĂN HỘ CAO CẤP MỚI XÂY GẦN CÁC TRƯỜNG ĐẠI HỌC ĐÔNG Á, KIẾN TRÚC 3 triệu/tháng 30 m 2 Hải Châu, Đà Nẵng Cho thuê 8 phòng trọ mới xây Kiệt K78/ H02/02 LÊ Thanh Nghị Ko lo mưa bão hay trời nắng nóng.NGay Chợ Nguyễn TRi Phương, Ra Đầu đường là khu phố ẩm thực,… 5 năm trước",https://phongtro123.com/cho-thue-8-phong-tro-moi-xay-kiet-k78-h02-02-le-thanh-nghi-ko-lo-mua-bao-hay-troi-nang-nong-ngay-cho-nguyen-tri-phuong-1-pr315337.html,2026-05-15T11:08:28
phongtro123,Cho thuê 2 phòng trọ tại đường Bàu Mạc 12,1.2 triệu/tháng,14,"Liên Chiểu, Đà Nẵng","Cho thuê 2 phòng trọ tại đường Bàu Mạc 12 1.2 triệu/tháng 14 m 2 Liên Chiểu, Đà Nẵng Phòng có gác, vs riêng mỗi phòng, lối đi riêng bên hông nhà chính, diện tích từ 14m2 đến 16m2. Người ở tuân thủ theo quy định pháp luật nhà nước, không… 5 năm trước",https://phongtro123.com/cho-thue-2-phong-tro-tai-duong-bau-mac-12-pr315293.html,2026-05-15T11:08:28
phongtro123,NEW! Cho thuê căn hộ ở và mặt bằng kinh doanh với giá rẻ!,7 triệu/tháng,34,"Thanh Khê, Đà Nẵng","NEW! Cho thuê căn hộ ở và mặt bằng kinh doanh với giá rẻ! 7 triệu/tháng 34 m 2 Thanh Khê, Đà Nẵng NEW!Cho thuê căn hộ ở và mặt bằng kinh doanh với giá rẻ!+ Gồm đầy đủ sân phơi, wc, khu bếp+ An ninh tốt, người dân thân thiện+ Vị trí thuận lợi… 5 năm trước",https://phongtro123.com/new-cho-thue-can-ho-o-va-mat-bang-kinh-doanh-voi-gia-re-pr315213.html,2026-05-15T11:08:28
phongtro123,"Cho thuê trọ điều hoà, nam nữ ở chung giá Covid",1.8 triệu/tháng,16,"Liên Chiểu, Đà Nẵng","Cho thuê trọ điều hoà, nam nữ ở chung giá Covid 1.8 triệu/tháng 16 m 2 Liên Chiểu, Đà Nẵng ️️ PHÒNG SAU LƯNG BẾN XE, GẦN Đh Duy tân hoà khánhSố 01 Đường #PhướcLý 19 Giá Ưu Đãi mùa dịch_ Cho nam nữ ở chung_Phòng có #Điềuhoà #Máygiặt (… 5 năm trước",https://phongtro123.com/cho-thue-tro-dieu-hoa-nam-nu-o-chung-gia-covid-pr315171.html,2026-05-15T11:08:28
phongtro123,Còn 1 phòng trọ 30m5 Giá 2tr5 có gác lững và nơi nấu nướng,2.5 triệu/tháng,30,"Ngũ Hành Sơn, Đà Nẵng","Còn 1 phòng trọ 30m5 Giá 2tr5 có gác lững và nơi nấu nướng 2.5 triệu/tháng 30 m 2 Ngũ Hành Sơn, Đà Nẵng Vị trí thuận lợi: nằm gần Trường Đại học Kinh tế, chợ Khuê Mỹ (500m), biển Sơn Thủy (750m), ngã tư cầu Tiên Sơn (1.4km), bệnh viện 600 giường (250m),… 5 năm trước",https://phongtro123.com/con-1-phong-tro-30m5-gia-2tr5-co-gac-lung-va-noi-nau-nuong-pr314807.html,2026-05-15T11:08:28
phongtro123,Cho thuê phòng trọ kiệt núi thành - Đà Nẵng,1.3 triệu/tháng,16,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ kiệt núi thành - Đà Nẵng 1.3 triệu/tháng 16 m 2 Hải Châu, Đà Nẵng Cho thuê phòng trọ kiệt núi thành - Đà Nẵng.- Phòng đẹp, có gác lững, vệ sinh trong- Yên tĩnh, an ninh tốtVui lòng liên hệ để xem phòng A Hùng : 0932577919 5 năm trước",https://phongtro123.com/cho-thue-phong-tro-kiet-nui-thanh-da-nang-pr314329.html,2026-05-15T11:08:28
phongtro123,"Cho thuê phòng trọ giá 2tr, đầy đủ tiện nghi, chỉ cần vào ở",2 triệu/tháng,20,"Ngũ Hành Sơn, Đà Nẵng","Cho thuê phòng trọ giá 2tr, đầy đủ tiện nghi, chỉ cần vào ở 2 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Cho thuê phòng trọ rỗng rãi 20 mét vuôngGần trường đại học FPTKHu công nghệ cao FPTĐường xá rộng rãiGiờ giấc tự do 5 năm trước",https://phongtro123.com/cho-thue-phong-tro-gia-2tr-day-du-tien-nghi-chi-can-vao-o-pr314170.html,2026-05-15T11:08:28
phongtro123,Nhà trọ mới xây sắp hoàn thiện khu làng đại học,1.8 triệu/tháng,25,"Ngũ Hành Sơn, Đà Nẵng","Nhà trọ mới xây sắp hoàn thiện khu làng đại học 1.8 triệu/tháng 25 m 2 Ngũ Hành Sơn, Đà Nẵng Sắp tới bên mình có 3 phòng trọ mới 100% có điều hòa giá rẻ nằm trên trục đường Nam Kỳ Khởi NghĩaTiện ích: Khu đô thị FptĐại học FPT Đại… 5 năm trước",https://phongtro123.com/nha-tro-moi-xay-sap-hoan-thien-khu-lang-dai-hoc-pr314153.html,2026-05-15T11:08:28
phongtro123,[SÁT BÊN CTY DỆT 29/3] GẠCH MEN TƯỜNG SẠCH SẼ - WC TRONG - WIFI FREE - GIỜ GIẤC TỰ DO,1 triệu/tháng,16,"Thanh Khê, Đà Nẵng","[SÁT BÊN CTY DỆT 29/3] GẠCH MEN TƯỜNG SẠCH SẼ - WC TRONG - WIFI FREE - GIỜ GIẤC TỰ DO 1 triệu/tháng 16 m 2 Thanh Khê, Đà Nẵng [GIÁ RẺ PHÙ HỢP MỌI ĐỐI TƯỢNG] Ngay sát bên Công ty Dệt May 29-3, gần trường Đại học và siêu thị Co.opmart. Phòng ở rất thuận tiện cho công nhân và… 5 năm trước",https://phongtro123.com/sat-ben-cty-det-29-3-gach-men-tuong-sach-se-wc-trong-wifi-free-gio-giac-tu-do-pr314105.html,2026-05-15T11:08:28
phongtro123,CHO THUÊ PHÒNG TRỌ. 83 BÙI CÔNG TRỪNG- ĐÀ NẴNG,2 triệu/tháng,25,"Cẩm Lệ, Đà Nẵng","CHO THUÊ PHÒNG TRỌ. 83 BÙI CÔNG TRỪNG- ĐÀ NẴNG 2 triệu/tháng 25 m 2 Cẩm Lệ, Đà Nẵng – Vị trí: Phòng trọ ở số 83 Bùi Công Trừng, Đà Nẵng.– Gần trường Đại học Kiến Trúc, công ty dệt may Hòa Thọ.– Phòng trọ thoáng mát, sạch… 5 năm trước",https://phongtro123.com/cho-thue-phong-tro-83-bui-cong-trung-da-nang-pr314038.html,2026-05-15T11:08:28
phongtro123,"Phòng trọ, căn hộ gần trường Đại học Bách Khoa Đà Nẵng",,20,"Liên Chiểu, Đà Nẵng","Phòng trọ, căn hộ gần trường Đại học Bách Khoa Đà Nẵng 800.000 đồng/tháng 20 m 2 Liên Chiểu, Đà Nẵng Cho thuê phòng trọ, căn hộ gần trường Đại học Bách KhoaĐịa chỉ: 385/1 Nguyễn Lương Bằng, phường Hòa Khánh Bắc, quận Liên Chiểu, tp Đà NẵngGần… 5 năm trước",https://phongtro123.com/phong-tro-can-ho-gan-truong-dai-hoc-bach-khoa-da-nang-pr313827.html,2026-05-15T11:08:28
phongtro123,PHÒNG TRỌ ĐIỀU HOÀ CHO THUÊ Ở NGAY,2.2 triệu/tháng,20,"Thanh Khê, Đà Nẵng","PHÒNG TRỌ ĐIỀU HOÀ CHO THUÊ Ở NGAY 2.2 triệu/tháng 20 m 2 Thanh Khê, Đà Nẵng Còn 2 Phòng trọ điều hoà cho thuê vào ở ngay.Đầy đủ giường nệm, điều hoà, quạt, tủ, tolet riêngFree wifi và máy giặtKhông chung chủ, giờ giấc tự… 5 năm trước",https://phongtro123.com/phong-tro-dieu-hoa-cho-thue-o-ngay-pr313666.html,2026-05-15T11:08:28
phongtro123,"Cần cho thuê phòng ngay trung tâm thành phố gần quán ăn, trường học, phố mua sắm",1.6 triệu/tháng,25,"Hải Châu, Đà Nẵng","Cần cho thuê phòng ngay trung tâm thành phố gần quán ăn, trường học, phố mua sắm 1.6 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng Cần cho thuê phòngDiện tích: 25m2Có tolet riêng, máy nóng lạnhNgay trung tâm, phố mua sắm, phố ăn únLH: 0905162050Đường: K23/1 Ngô Gia Tự, Đà NẵngƯu… 5 năm trước",https://phongtro123.com/can-cho-thue-phong-ngay-trung-tam-thanh-pho-gan-quan-an-truong-hoc-pho-mua-sam-pr313637.html,2026-05-15T11:08:32
phongtro123,"Cho thuê phòng trọ, nhà trọ sinh viên gần trường đại học Kinh Tế Đà Nẵng, vệ sinh khép kín, diện…",1.5 triệu/tháng,12,"Ngũ Hành Sơn, Đà Nẵng","Cho thuê phòng trọ, nhà trọ sinh viên gần trường đại học Kinh Tế Đà Nẵng, vệ sinh khép kín, diện… 1.5 triệu/tháng 12 m 2 Ngũ Hành Sơn, Đà Nẵng Cho thuê phòng trọ, nhà trọ sinh viên gần trường đại học kinh tế đà nẵng, vệ sinh khép kín, diện tích khoảng 12m2, cho 1-2 người, địa chỉ 186/3 đỗ bá,… 5 năm trước",https://phongtro123.com/cho-thue-phong-tro-nha-tro-sinh-vien-gan-truong-dai-hoc-kinh-te-da-nang-ve-sinh-khep-kin-dien-tich-khoang-12m2-cho-1-pr313601.html,2026-05-15T11:08:32
phongtro123,"Phòng sạch sẽ, khu an ninh rất tốt để ở",2 triệu/tháng,28,"Liên Chiểu, Đà Nẵng","Phòng sạch sẽ, khu an ninh rất tốt để ở 2 triệu/tháng 28 m 2 Liên Chiểu, Đà Nẵng Phòng trọ sạch, thoáng. Gần bến xe Trung tâm, gần chợ Hòa Mỹ. Khu vực an ninh, văn minh. Đường 7,5m, có camera và wifi, bếp và toilet khép kín. Không chung chủ.… 5 năm trước",https://phongtro123.com/phong-sach-se-khu-an-ninh-rat-tot-de-o-pr313412.html,2026-05-15T11:08:32
phongtro123,Cho Thuê Phòng Trọ Đà Nẵng- An Toàn- Sạch sẽ,2.5 triệu/tháng,26,"Sơn Trà, Đà Nẵng","Cho Thuê Phòng Trọ Đà Nẵng- An Toàn- Sạch sẽ 2.5 triệu/tháng 26 m 2 Sơn Trà, Đà Nẵng CHO THUÊ PHÒNG TRỌ GIÁ RẺ- CHẤT LƯỢNG- AN TOÀNNgày 30/10 bên mình còn trống 1 phòngDiện tích : ~ 26m2 ( có gác) Max.4… 5 năm trước",https://phongtro123.com/cho-thue-phong-tro-da-nang-an-toan-sach-se-pr313389.html,2026-05-15T11:08:32
phongtro123,"CHO THUÊ PHÒNG TRỌ CAO CẤP, MỚI XÂY XONG",2.8 triệu/tháng,14,"Thanh Khê, Đà Nẵng","CHO THUÊ PHÒNG TRỌ CAO CẤP, MỚI XÂY XONG 2.8 triệu/tháng 14 m 2 Thanh Khê, Đà Nẵng Địa chỉ: 391/17 Nguyễn Văn Linh, kiệt rộng 5m Thông thẳng Nguyễn Tri Phương. Sau lưng là công an phường, an ninh an toàn tuyệt đối. Có đầy đủ nội thất :… 5 năm trước",https://phongtro123.com/cho-thue-phong-tro-cao-cap-moi-xay-xong-4-pr313182.html,2026-05-15T11:08:32
phongtro123,"Cho thuê phòng trọ 30m2 đường Thi Sách, Hải Châu",2.8 triệu/tháng,30,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ 30m2 đường Thi Sách, Hải Châu 2.8 triệu/tháng 30 m 2 Hải Châu, Đà Nẵng - Diện tích 30m2, có gác lửng.- Phòng sạch sẽ, có nhà vệ sinh, điện nước đầy đủ, có thể vào dọn ở luôn.- Khu vực an ninh, yên tĩnh, giờ giấc tự… 5 năm trước",https://phongtro123.com/cho-thue-phong-tro-30m2-duong-thi-sach-hai-chau-pr313173.html,2026-05-15T11:08:32
phongtro123,Phòng trọ trong nhà nguyên căn cho nữ thuê,1.5 triệu/tháng,20,"Sơn Trà, Đà Nẵng","Phòng trọ trong nhà nguyên căn cho nữ thuê 1.5 triệu/tháng 20 m 2 Sơn Trà, Đà Nẵng phòng rộng thoáng mát ,an ninh tốt , giờ dức thoải mái nhà đường lớn gần biển khu dân cư yên tỉnh thích hợp cho sinh viên và công nhân 5 năm trước",https://phongtro123.com/phong-tro-trong-nha-nguyen-can-cho-nu-thue-pr313159.html,2026-05-15T11:08:32
phongtro123,"Cho thuê phòng trọ tại 35 Khương Hữu Dụng, Hòa Xuân",1.85 triệu/tháng,29,"Cẩm Lệ, Đà Nẵng","Cho thuê phòng trọ tại 35 Khương Hữu Dụng, Hòa Xuân 1.85 triệu/tháng 29 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng trọ tại 35 Khương Hữu Dụng, phường Hòa Xuân, quận Cẩm Lệ với thông tin cụ thể sauKhu vực xung quanh: qua cầu Nguyễn Tri Phương, cách chợ… 5 năm trước",https://phongtro123.com/cho-thue-phong-tro-tai-35-khuong-huu-dung-hoa-xuan-pr313041.html,2026-05-15T11:08:32
phongtro123,"Phòng Trọ Cao Cấp Mới Xây - Có Camera - Bình Nóng Lạnh - Bãi Đậu Xe - Tự Do Giờ Giấc - Gần Chợ,…",2.5 triệu/tháng,18,"Thanh Khê, Đà Nẵng","Phòng Trọ Cao Cấp Mới Xây - Có Camera - Bình Nóng Lạnh - Bãi Đậu Xe - Tự Do Giờ Giấc - Gần Chợ,… 2.5 triệu/tháng 18 m 2 Thanh Khê, Đà Nẵng Phòng trọ nằm ngay trung tâm của Đà Nẵng. Khu vực yên tĩnh, phòng ốc sạch sẽ. Nhà vệ sinh mới hoàn toàn 100%. Ưu tiên cho những người muốn ở lâu dài. 5 năm trước",https://phongtro123.com/phong-tro-ngay-trung-tam-da-nang-nvs-sach-se-khong-gian-yen-tinh-so-luong-co-han-pr311053.html,2026-05-15T11:08:32
phongtro123,Cho thuê phòng trọ gần trung tâm thành phố,2.5 triệu/tháng,15,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ gần trung tâm thành phố 2.5 triệu/tháng 15 m 2 Hải Châu, Đà Nẵng Cho thuê phòng như hình,phòng thoáng mát,sạch sẽ,an ninh tốt ,gần chợ và trường học.phòng 15m2 (có gác suốt 15m) có nơi phơi đồ.phòng hướng đông .ai cần lh 5 năm trước",https://phongtro123.com/cho-thue-phong-tro-gan-trung-tam-thanh-pho-pr312812.html,2026-05-15T11:08:32
phongtro123,Cho sinh viên thuê trọ gần đại học Y Dược Đà Nẵng,1.5 triệu/tháng,12,"Hải Châu, Đà Nẵng","Cho sinh viên thuê trọ gần đại học Y Dược Đà Nẵng 1.5 triệu/tháng 12 m 2 Hải Châu, Đà Nẵng phòng trọ cách trường 150m, phòng 12 đến 18m có tolet trong và ngoài tùy phòng,dt 0989554141 hoặc 077-545-8988 5 năm trước",https://phongtro123.com/cho-sinh-vien-thue-tro-gan-dai-hoc-y-duoc-da-nang-pr312658.html,2026-05-15T11:08:32
phongtro123,"Phòng 2tr2/tháng: tivi, máy lạnh, nước nóng. ĐẶC BIỆT BAO ĐIỆN NƯỚC",2.2 triệu/tháng,20,"Liên Chiểu, Đà Nẵng","Phòng 2tr2/tháng: tivi, máy lạnh, nước nóng. ĐẶC BIỆT BAO ĐIỆN NƯỚC 2.2 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng Phòng 2tr2/tháng: tivi, máy lạnh, nước nóng. ĐẶC BIỆT BAO ĐIỆN NƯỚC, có thể share tối đa 4 người/phòng. Sân phơi, bếp chung nấu ăn, giờ giấc tự do.… 5 năm trước",https://phongtro123.com/phong-2tr2-thang-tivi-may-lanh-nuoc-nong-dac-biet-bao-dien-nuoc-pr312509.html,2026-05-15T11:08:32
phongtro123,"Phòng trọ giá sinh viên tại quần Ngũ Hành Sơn, Đà Nẵng",2.2 triệu/tháng,20,"Ngũ Hành Sơn, Đà Nẵng","Phòng trọ giá sinh viên tại quần Ngũ Hành Sơn, Đà Nẵng 2.2 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Còn 1 phòng cho thuê, diện tích 20m vuông, có thêm gá lửng 8m vuông, phòng sạch sẽ, thoáng, văn minh, lịch sự, có bếp và toilet riêngGần trường ĐH kinh tế… 5 năm trước",https://phongtro123.com/phong-tro-gia-sinh-vien-tai-quan-ngu-hanh-son-da-nang-pr312433.html,2026-05-15T11:08:32
phongtro123,"Cho thuê phòng tại 28 Trần Hữu Trang Đà Nẵng, phường Hòa Cường Bắc, quận Hải Châu, Đà Nẵng",2.4 triệu/tháng,20,"Hải Châu, Đà Nẵng","Cho thuê phòng tại 28 Trần Hữu Trang Đà Nẵng, phường Hòa Cường Bắc, quận Hải Châu, Đà Nẵng 2.4 triệu/tháng 20 m 2 Hải Châu, Đà Nẵng Địa chỉ 28 trần hữu trang đà nẵng, phường Hòa Cường Bắc, quận Hải Châu, Đà NẵngGiá từ 2tr4-4tr-5tr, có phòng gác lửng.Khu vực an ninh tốt ,sạch… 5 năm trước",https://phongtro123.com/cho-thue-phong-tai-28-tran-huu-trang-da-nang-phuong-hoa-cuong-bac-quan-hai-chau-da-nang-pr312295.html,2026-05-15T11:08:32
phongtro123,Cho thuê phòng trọ địa chỉ Phan Tứ Bà Huyện Thanh Quan,2.5 triệu/tháng,20,"Ngũ Hành Sơn, Đà Nẵng","Cho thuê phòng trọ địa chỉ Phan Tứ Bà Huyện Thanh Quan 2.5 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng PHÒNG CHO THUÊ (Gần Trung Tâm TP, Cầu Rồng, Biển, Các trường ĐH, BV, Chợ, Siêu thị, Công viên,... Đ/C: Đường Phan Tứ- Bà Huyện Thanh Quang. Nhà mới 100%.… 5 năm trước",https://phongtro123.com/cho-thue-phong-tro-nga-tu-phan-tu-ba-huyen-thanh-quan-pr311155.html,2026-05-15T11:08:32
phongtro123,CHO THUÊ PHÒNG TRỌ KHU VỰC PHƯỚC LÍ,2.5 triệu/tháng,30,"Liên Chiểu, Đà Nẵng","CHO THUÊ PHÒNG TRỌ KHU VỰC PHƯỚC LÍ 2.5 triệu/tháng 30 m 2 Liên Chiểu, Đà Nẵng Cho thuê phòng trọ, rộng 30 m vuông ,ở được 3..4 người, mặt tiền đường 5m, riêng biệt không chung chủ, không chung dãy trọ, tới trường duy tân cơ sở 2… 5 năm trước",https://phongtro123.com/cho-thue-phong-tro-khu-vuc-phuoc-li-pr312136.html,2026-05-15T11:08:32
phongtro123,[ TRỌ THANH KHÊ ] Mặt đường thái thị bôi,2 triệu/tháng,20,"Thanh Khê, Đà Nẵng","[ TRỌ THANH KHÊ ] Mặt đường thái thị bôi 2 triệu/tháng 20 m 2 Thanh Khê, Đà Nẵng 178 Thái Thị Bôi, Thanh Khê ( giữa Hà Huy Tập - Lê Độ)Trung tâm TP, gần ĐH Duy Tân( giữa các cơ sở), TDTTĐiều hoà, giường 1m6, tủ quần áo.View thoáng… 5 năm trước",https://phongtro123.com/tro-thanh-khe-mat-duong-thai-thi-boi-pr312100.html,2026-05-15T11:08:32
phongtro123,TRỌ DÀNH CHO GIA ĐÌNH - KCN HÒA KHÁNH MỞ RỘNG,1.6 triệu/tháng,18,"Liên Chiểu, Đà Nẵng","TRỌ DÀNH CHO GIA ĐÌNH - KCN HÒA KHÁNH MỞ RỘNG 1.6 triệu/tháng 18 m 2 Liên Chiểu, Đà Nẵng [ĐỊA CHỈ TRỌ NẰM NGAY CẠNH KHU CÔNG NGHIỆP HÒA KHÁNH MỞ RỘNG, NGAY NGÃ TƯ ĐƯỜNG SỐ 5 VÀ ĐƯỜNG SỐ 10]Mình hiện còn 01 phòng vợ chồng mới trả… 5 năm trước",https://phongtro123.com/tro-danh-cho-gia-dinh-kcn-hoa-khanh-mo-rong-pr312005.html,2026-05-15T11:08:32
phongtro123,Cho thuê phòng trọ khu phần lăng Huỳnh Ngọc Huệ,1.2 triệu/tháng,14,"Thanh Khê, Đà Nẵng","Cho thuê phòng trọ khu phần lăng Huỳnh Ngọc Huệ 1.2 triệu/tháng 14 m 2 Thanh Khê, Đà Nẵng Còn 2 phòng trống để cho thuêMỗi phòng có gác lửng và khu vệ sinh riêngKhu an ninh tốt, sạch sẽ, văn hoá 5 năm trước",https://phongtro123.com/cho-thue-phong-tro-khu-phan-lang-huynh-ngoc-hue-pr312001.html,2026-05-15T11:08:32
